id,mass,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.015863752287814,4.876469551982802,2.202491148584576,0.7027630590623004,-1.178302879742453e-05,2.608845043382057e-05,-3.759687010782673e-07
2,10.854636161315652,3.177390557371208,14.407375818519192,0.5797385521178208,-1.703240307845734e-05,3.7563118636266e-06,-6.853670525550897e-08
3,6.328458352620367,-0.22403109943710192,-0.5049080765430237,1.916264561146665,1.2024578628957625e-05,-5.335386173573533e-06,-4.563657219975089e-06
4,13.212448795481878,-5.368388230347792,-0.35084001563644546,1.0585471652925005,1.832831957069835e-06,-2.8045129027513625e-05,-5.529982288634458e-07
5,6.73948267754576,-2.3852543916952875,-8.767741146807875,-0.15574193163742522,2.1465647779839235e-05,-5.839706006385328e-06,3.812956373943492e-08
6,6.659352715501906,10.065716987187384,-10.89706917528234,0.5606109669794946,1.277826609140863e-05,1.1803394838939325e-05,-6.573910832900876e-08
7,5.190253345566249,-0.25595317961088143,-2.3243510183542972,-0.03454238652030239,4.3590525386121016e-05,-4.800106991320988e-06,6.478026617410552e-08
8,1.9083066170803653,-0.9102980438938237,13.513393098213326,0.5028954402492984,-1.8164954627430054e-05,-1.2236395807175835e-06,-6.760014148983621e-08
9,9.799471925903976,-2.2811009884131126,-6.297258361356329,-0.27351207802607225,2.4336739150061645e-05,-8.81567128810017e-06,1.0570301733464447e-07
10,10.63041756371618,-6.7596606429855655,4.687150732810075,0.286049777726638,-1.3313575529306271e-05,-1.920041783442128e-05,-8.125075420012489e-08
11,16.544997467266327,6.407458000102839,0.13930930467455913,0.3153770746481989,-5.748436332030187e-07,2.6439629750355872e-05,-1.3013667955864705e-07
12,19.38698105538727,5.367221061311339,-11.956219814031943,0.14286757599411176,1.6900787332000876e-05,7.586868017816173e-06,-2.019513321159575e-08
13,6.305730544317078,1.5648852348567341,-2.834688394372904,0.2671283537650321,3.246613400279093e-05,1.7922877814260448e-05,-3.05946323641652e-07
14,11.08877839951032,-0.0290072052784423,0.29577688081753606,0.9023704783809301,-2.1423156655698184e-05,-2.1009955244183557e-06,-6.535880717383589e-06
15,6.137182998776429,0.339251542461059,-0.11289123216484337,-1.4161530418163006,4.289506569457684e-06,1.2890476011108245e-05,5.380929643285671e-06
16,3.5164984437003253,4.438576342430098,14.112683226911523,0.11469846375935153,-1.6633824125448824e-05,5.2314997127245465e-06,-1.3518861317556448e-08
17,13.672622503195413,10.088413664232343,1.7945840324516376,0.48587502964789203,-3.6634539649807808e-06,2.0594432119240567e-05,-9.918626108675652e-08
18,18.836307370395367,6.905473797668762,3.4494787932645896,0.07576819819908419,-1.0787287144735314e-05,2.159495193052053e-05,-2.3694400209349115e-08
19,1.4027840669548064,6.998769426796418,9.59086549903664,0.8670421139756428,-1.5661240598345688e-05,1.1428521429730656e-05,-1.4158216646073028e-07
20,12.147222516771457,9.946215912332246,3.7683919905968075,-0.04157610290107416,-7.286408380166081e-06,1.9231595639571814e-05,8.03898493970254e-09
21,5.524255665945465,6.287812683177632,-5.608483824329569,0.3753287439434609,1.535798180002927e-05,1.7218220783899457e-05,-1.0277808047704542e-07
22,10.804196570245331,1.306123789736607,3.5751040425266,0.7753015046881436,-3.1321734996931956e-05,1.1443041301367691e-05,-6.792470368331653e-07
23,12.920835477072954,2.2144622449623785,-15.773990570285985,0.2542421060786272,1.6639074928121204e-05,2.3359087895509292e-06,-2.6818536717617173e-08
