id,mass,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.994273690262073,-4.8400229581448855,-14.617609067585095,0.6809528053404302,1.620245471151969e-05,-5.3647797269361165e-06,-7.547819166731438e-08
2,12.71682746094206,11.294455048796824,4.2962372351006195,-0.10541210726660505,-6.85944361820216e-06,1.8032914237736707e-05,1.683027186123769e-08
3,7.55702825431125,9.24105238652378,3.3047004743554997,0.0015441794154050503,-7.209267616329625e-06,2.015953343667683e-05,-3.368657080927597e-10
4,14.974371207141312,5.31386142083279,-1.4225273246597416,1.2004089985056647,7.141489154140719e-06,2.6677085948110884e-05,-6.026392389623629e-07
5,9.5824626220911,9.38736167261122,-8.055643403330896,0.3861379561163272,1.24099615091156e-05,1.4461513649062778e-05,-5.9485716195316966e-08
6,1.5150405810991352,-11.969216185359498,9.097169361502058,0.5145940121215526,-1.0458124203393424e-05,-1.3759835011259855e-05,-5.9157831180589934e-08
7,10.918066406559745,1.3701656570852285,6.898282620678356,0.5083453482841692,-2.4709788807007888e-05,4.907961282378112e-06,-1.82090338825397e-07
8,13.56676422899959,-0.17051119681142657,3.4262152439016855,1.0831612398230557,-3.368000161149877e-05,-1.6761402814983858e-06,-1.0647571651455864e-06
9,2.486802089418375,2.5478182841043977,-0.6540106197670243,-0.2547049002317062,1.021050937115141e-05,3.977691138273246e-05,3.9764901243047806e-07
10,6.829653625833388,2.139326782580229,4.185756928245476,0.6206469160712694,-2.7191349827503592e-05,1.389741065658824e-05,-4.031822130036844e-07
11,15.75423422383132,-3.9394849175431386,-1.9908700585499324,0.2832945293024699,1.4354903615593815e-05,-2.8405131738033503e-05,-2.042657503184294e-07
12,13.52975247494317,-0.4956432601735997,0.013139892013947546,-1.1745340826878807,-6.122355454794778e-07,-2.3093829190796114e-05,5.472583138699783e-06
13,15.381109047050064,-0.845191313348394,2.7426923069564446,1.7247053083617652,-3.002441494124468e-05,-9.252359308532064e-06,-1.8880451043771915e-06
14,16.26325459168761,0.2584899359763847,10.79321849974925,0.20459704726126401,-2.040143686658667e-05,4.885999583528082e-07,-3.86731144457763e-08
15,15.143471201702887,-0.23978554418418355,-1.194926503790429,0.46570890022600503,5.3779559575778246e-05,-1.0791928137804015e-05,-2.0959966546249785e-06
16,3.2464018096329736,-6.522569780688921,-9.59052187854675,0.17772013788962818,1.6282110082998236e-05,-1.1073557887478314e-05,-3.017206869166777e-08
17,12.799372267610972,-11.62531768159137,4.570465568016823,0.5568263626582739,-6.933184830187311e-06,-1.7635069118591143e-05,-8.44679832541846e-08
18,15.97891518026081,2.2837135417360557,-0.8845694965441568,-0.6993637639532413,1.4596307231218748e-05,3.768362419629307e-05,1.1540222000559884e-06
19,5.602237904678703,6.142016149842137,3.838863430490042,0.8135713648285807,-1.308518493300844e-05,2.0935732316986713e-05,-2.773146781005205e-07
20,1.1677049116157534,2.94539927667657,-7.471305057341163,0.5583716098879249,2.1939019056652403e-05,8.648980380872537e-06,-1.6396232379760916e-07
21,8.966813165293045,-1.8946684603575639,-8.419293508634905,-0.15549843199975624,2.226922891209148e-05,-5.011442541223819e-06,4.112970018354097e-08
22,13.116057284552888,-0.028107025648962756,3.682464896914816,0.8436345495112617,-3.36349533826297e-05,-2.56724374540347e-07,-7.70560196474929e-07
23,13.421112099694701,-3.4963272328851382,-11.00483711487755,0.3628627662298504,1.8797684336053838e-05,-5.972178867642851e-06,-6.198165102938847e-08
24,5.051654154425703,12.055176573089469,-3.552051886897421,0.27796810240919084,5.345420570808337e-06,1.8141623740413606e-05,-4.1830932091042315e-08
25,8.685082019827028,0.6670213643125967,-0.1316348318515367,-1.151352203475594,5.71032964286277e-06,2.8935440684520634e-05,4.994575162520178e-06
26,11.420122362152506,-11.197530149944068,-11.530675600248246,0.05836013082556865,1.200176774879705e-05,-1.1655011456300792e-05,-6.0744466347037526e-09
27,19.973405173814776,3.018156982637493,6.393902826367694,0.48944500036256255,-2.2728893102116848e-05,1.0728872378366387e-05,-1.7398674009761202e-07
28,2.125724943801298,-10.396130656732712,-11.437176575983088,0.7541034904290117,1.2601952777576203e-05,-1.1454885454926776e-05,-8.3090232214719e-08
29,13.143311274251591,-11.810105737071671,-0.9080273929158953,0.6273021494642259,1.4908232865386596e-06,-1.9390142617581877e-05,-1.029921188956514e-07
30,15.775459081633148,-0.1568359847735237,-0.0636273421549982,1.8424248557132463,1.6957502512833175e-06,-4.179880089004747e-06,-4.91029847582741e-06
31,3.2594603417535315,-2.3327706301259177,1.8868667711632805,0.14970500532473208,-2.4306026141872833e-05,-3.0050019845268206e-05,-1.9284529403996117e-07
32,11.846029706182632,-11.083071968611913,1.2918258105025506,0.9134823486079413,-2.313036603764254e-06,-1.98444333106954e-05,-1.6356060484661879e-07
33,3.9782801961166534,11.843986351821345,-6.325945742226675,0.39286072573697123,8.617757258178117e-06,1.613491539578772e-05,-5.351892837261697e-08
34,9.50920039701793,-7.322199245221969,1.051022425692286,0.6289803164555104,-3.4849807124119765e-06,-2.4278952112014274e-05,-2.0855732644243268e-07
35,4.582216334085088,2.254767615620756,13.22843145256875,-0.023617793982059168,-1.80491418933161e-05,3.0764509591868815e-06,3.222460019676151e-09
36,16.015343776754417,-5.768382962086221,8.337665573533695,0.5335410176573524,-1.728691951999563e-05,-1.195989106862629e-05,-1.1062185873869466e-07
37,8.03870742231755,1.6639945894352342,2.8967509165342658,0.0629463042702885,-3.181164066484383e-05,1.8273714058469982e-05,-6.912659287330395e-08
38,1.2216882613426405,-4.4405100018806545,-8.879149591628108,0.32562845455664374,1.9023660168127742e-05,-9.513833771716001e-06,-6.976619772685177e-08
39,14.508361675875841,-2.5435257044315556,-1.8557802873268483,0.23772231409690428,2.2184344979490154e-05,-3.0405782449920087e-05,-2.841777047241375e-07
40,100000.0,20.0,20.0,0.0,-8.025922816169043e-06,8.025922816169043e-06,0.0
41,18.33813721454882,22.30152674797299,21.60544078419965,0.293865677149412,-1.5210741275796681e-05,1.832593015801984e-05,-1.3151351096930297e-07
42,8.193444103158255,19.183459784341213,20.073024748346114,0.1631331547848135,-1.0052671583843592e-05,-1.4636556868106644e-05,-4.5276420380102e-07
43,6.330659766909743,16.281267336317327,17.91291272803958,0.2730246925571137,-3.0144562945125555e-06,-9.034135356984619e-07,-6.555806864033608e-08
44,9.627121530619272,19.36184446179586,20.263075721414577,-0.985479913684168,-1.2253868079663171e-05,-2.230009090488596e-06,1.5837855013475664e-06
45,12.95243557096153,21.837398202045456,24.198607055200863,0.1633033453654044,-1.7093687305123426e-05,1.1994166081024734e-05,-3.5268751196842476e-08
46,7.010035701202157,22.024120254835406,24.26349722428057,0.17432706364618236,-1.683653941924286e-05,1.2208814603293434e-05,-3.6025094905165226e-08
47,6.944298640853522,19.092136057480687,20.776514500790487,0.8077305900427145,-1.7536381874579206e-05,-3.093255057711226e-06,-9.892782039493925e-07
48,1.3182245883768962,22.970718933206946,22.258150157637072,-0.04840856461475497,-1.4669550628786874e-05,1.6765975315058736e-05,1.42421213733645e-08
49,1.0040571621727057,20.226969555140037,20.167098414480822,-0.5895932037630025,-1.4734767738408186e-05,1.7138537991095653e-05,2.3671615218743418e-06
